dispDate,monthName,monthNameGuj,paksha,pakshaGuj,tithi,tithiGuj,eventTitle,eventTitleGuj,eventDesc,eventDescGuj,iconURL
11/27/2023 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,"Poonam, Dev Diwali","પૂનમ, દેવદિવાળી",,,
11/27/2023 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,Tulsivivah samapt,તુલસીવિવાહ સમાપ્ત,,,
11/27/2023 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,Bhaktimata no janam,"ભક્તિમાતાનો જન્મ (છપૈયા, સં. ૧૮૯૮)",,,
11/28/2023 0:00,Kartak,કારતક,Vad,વદ,Padvo,પડવો,,,,,
11/29/2023 0:00,Kartak,કારતક,Vad,વદ,Beej,બીજ,,,,,
11/30/2023 0:00,Kartak,કારતક,Vad,વદ,Treej,ત્રીજ,,,,,
11/30/2023 0:00,,,,,,,"Shri Nutan Gnyanyagna Deri no Patotsav, Gurubhakti Din (Haridham Mandir, Sokhada; date: November 30, 2003)","શ્રી નૂતન જ્ઞાનયજ્ઞ દેરીનો પાટોત્સવ, ગુરુભક્તિદિન (હરિધામ મંદિર, સોખડા) (તા : ૩૦-૧૧-૨૦૦૩)",,,
12/1/2023 0:00,Kartak,કારતક,Vad,વદ,Choth,ચોથ,,,,,
12/2/2023 0:00,Kartak,કારતક,Vad,વદ,Pancham,પંચમ,Shri Shashtriji Maharaj no Dikshan Din,"શ્રી શાસ્ત્રીજીમહારાજ દિક્ષાતિથિ (વડતાલ, વિ.સં. ૧૯૩૯)",,,
12/3/2023 0:00,Kartak,કારતક,Vad,વદ,Chhath,છઠ,,,,,
12/4/2023 0:00,Kartak,કારતક,Vad,વદ,Satam,સાતમ,,,,,
12/5/2023 0:00,Kartak,કારતક,Vad,વદ,Atham,આઠમ,,,,,
12/6/2023 0:00,Kartak,કારતક,Vad,વદ,Nom,નોમ,,,,,
12/7/2023 0:00,Kartak,કારતક,Vad,વદ,Dasham,દશમ,,,,,
12/8/2023 0:00,Kartak,કારતક,Vad,વદ,Agiyaras,અગિયારસ,,,,,
12/9/2023 0:00,Kartak,કારતક,Vad,વદ,Ekadashi,એકાદશી,Utpatti Ekadashi,ઉત્ત્પત્તિ એકાદશી,"Utpatti Ekadashi commemorates the awakening of Lord Vishnu from his cosmic sleep (Yoga Nidra). Devotees believe that observing a fast on this day and participating in prayers can absolve sins, eliminate negative karma, and bring peace and prosperity into their lives. It is considered an auspicious time to seek divine blessings and connect with the spiritual realm.",,https://app.haridham.us/appassets/ekadashi.jpg
12/10/2023 0:00,Kartak,કારતક,Vad,વદ,Baras,બારસ,,,,,
12/10/2023 0:00,Kartak,કારતક,Vad,વદ,Teras,તેરસ,,,,,
12/11/2023 0:00,Kartak,કારતક,Vad,વદ,Chaudas,ચૌદસ,,,,,
12/12/2023 0:00,Kartak,કારતક,Vad,વદ,Amas,અમાસ,,,,,
12/13/2023 0:00,Magshar,માગશર,Sud,સુદ,Padvo,પડવો,,,,,
12/14/2023 0:00,Magshar,માગશર,Sud,સુદ,Beej,બીજ,,,,,
12/15/2023 0:00,Magshar,માગશર,Sud,સુદ,Treej,ત્રીજ,,,,,
12/16/2023 0:00,Magshar,માગશર,Sud,સુદ,Choth,ચોથ,Shri Vachanamrut Jayanti,"શ્રી વચનામૃત જયંતી (વચનામૃત ઉદ્‌બોધનનો પ્રારંભ, માગશર સુદ ચોથ, સં. ૧૮૭૬, શુભસ્થાન : ગઢડા, જિ. બોટાદ)",,,
12/16/2023 0:00,Magshar,માગશર,Sud,સુદ,Choth,ચોથ,"Dhanumars, dhanarak, kamuratam parambha","ધનુમાર્સ, ધનારક, કમૂરતાં પ્રારંભ તા. ૧૬-૧૨-૨૦૨૩ થી તા. ૧૪-૧-૨૦૨૪ સુધી, વાસ્તુ, લટ, જનોઈ જેવાં શુભકાર્ય વર્જ્ય",,,
12/17/2023 0:00,Magshar,માગશર,Sud,સુદ,Pancham,પંચમ,,,,,
12/18/2023 0:00,Magshar,માગશર,Sud,સુદ,Chhath,છઠ,,,,,
12/19/2023 0:00,Magshar,માગશર,Sud,સુદ,Satam,સાતમ,,,,,
12/20/2023 0:00,Magshar,માગશર,Sud,સુદ,Atham,આઠમ,,,,,
12/21/2023 0:00,Magshar,માગશર,Sud,સુદ,Nom,નોમ,,,,,
12/22/2023 0:00,Magshar,માગશર,Sud,સુદ,Dasham,દશમ,,,,,
12/22/2023 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Moksada Ekadashi,મોક્ષદા એકાદશી,"Once, a saintly king called Vaikhanasa ruled in the city of Champaka. One night, the king had a dream, where he saw his forefathers being tormented in Naraka (Hell) who begged the king to liberate them. The king was highly anguished and related this nightmare to the Brahmins of his council the next day. He sought their advice as to how to free his ancestors from tortures of Naraka, and grant them moksha (salvation). The council advised the king to approach the omniscient saint, Parvata Muni (sage of the mountain). The sage meditated and found the reason for the hellish torture of the king's father. He stated that his father had committed the sin of not fulfilling his sexual duty to his wife while she was ovulating, choosing to visit a village instead. As a solution to rectify the situation, the sage suggested to the king to observe vrata (vow) of the Mokshada Ekadashi day. On Moksha Ekadashi, the king observed the vrata with a complete fast along with his wife, children, and relatives with full faith and devotion. The king's religious merit (obtained from the vrata) pleased the devas of Svarga, who carried the king's father to their heaven.",,https://app.haridham.us/appassets/ekadashi.jpg
12/22/2023 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Shrimad Bhagwat Gita Jayanti,શ્રીમદ્‌ ભગવદ્‌ ગીતા જયંતી,,,https://app.haridham.us/appassets/ekadashi.jpg
12/23/2023 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Moksada Ekadashi,મોક્ષદા એકાદશી,"Once, a saintly king called Vaikhanasa ruled in the city of Champaka. One night, the king had a dream, where he saw his forefathers being tormented in Naraka (Hell) who begged the king to liberate them. The king was highly anguished and related this nightmare to the Brahmins of his council the next day. He sought their advice as to how to free his ancestors from tortures of Naraka, and grant them moksha (salvation). The council advised the king to approach the omniscient saint, Parvata Muni (sage of the mountain). The sage meditated and found the reason for the hellish torture of the king's father. He stated that his father had committed the sin of not fulfilling his sexual duty to his wife while she was ovulating, choosing to visit a village instead. As a solution to rectify the situation, the sage suggested to the king to observe vrata (vow) of the Mokshada Ekadashi day. On Moksha Ekadashi, the king observed the vrata with a complete fast along with his wife, children, and relatives with full faith and devotion. The king's religious merit (obtained from the vrata) pleased the devas of Svarga, who carried the king's father to their heaven.",,https://app.haridham.us/appassets/ekadashi.jpg
12/23/2023 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Shrimad Bhagwat Gita Jayanti,શ્રીમદ્‌ ભગવદ્‌ ગીતા જયંતી,,,https://app.haridham.us/appassets/ekadashi.jpg
12/23/2023 0:00,Magshar,માગશર,Sud,સુદ,Baras,બારસ,,,,,
12/24/2023 0:00,Magshar,માગશર,Sud,સુદ,Teras,તેરસ,Sadguru Ramanand Swami Swadham Gaman Tithi,"સદ્‌. રામાનંદસ્વામી સ્વધામગમનતિથિ (ફરેણી, સં. ૧૮૫૮)",,,
12/25/2023 0:00,Magshar,માગશર,Sud,સુદ,Chaudas,ચૌદસ,Shri Dattatreya Jayanti,શ્રી દત્તાત્રેય જયંતી,,,
12/25/2023 0:00,Magshar,માગશર,Sud,સુદ,Chaudas,ચૌદસ,Natal,નાતાલ,,,
12/26/2023 0:00,Magshar,માગશર,Sud,સુદ,Punam,પૂનમ,,,,,
12/27/2023 0:00,Magshar,માગશર,Vad,વદ,Padvo,પડવો,,,,,
12/27/2023 0:00,,,,,,,"Guruhari Premswaroop Swamiji Maharaj no Pragatya Din (Dharmaj; date: December 27, 1945)","ગુરુહરિ પ્રેમસ્વરૂપસ્વામીજી મહારાજનો પ્રાગટ્યદિન (ધર્મજ, તા. ૨૭-૧૨-૧૯૪૫)",,,
12/28/2023 0:00,Magshar,માગશર,Vad,વદ,Beej,બીજ,,,,,
12/28/2023 0:00,,,,,,,"Atmiya Vidhyadham, Bakrol (Vidhyanagar) Mandir no Patotsav (date: December 28, 2014)","આત્મીય વિદ્યાધામ, બાકરોલ (વિદ્યાનગર) મંદિરનો પાટોત્સવ (તા : ૨૮-૧૨-૨૦૧૪)",,,
12/29/2023 0:00,Magshar,માગશર,Vad,વદ,Beej,બીજ,,,,,
12/29/2023 0:00,,,,,,,"Sankarda Nutan Mandir no Patotsav (date: December 29, 2018)",સાંકરદા નૂતન મંદિરનો પાટોત્સવ (તા : ૨૯-૧૨-૨૦૧૮),,,
12/30/2023 0:00,Magshar,માગશર,Vad,વદ,Treej,ત્રીજ,,,,,
12/31/2023 0:00,Magshar,માગશર,Vad,વદ,Choth,ચોથ,,,,,
12/31/2023 0:00,,,,,,,"Shri Swaminarayan Mahamantra Pradhan din (Faneni; date: December 31, 1801)","શ્રી ‘સ્વામિનારાયણ’ મહામંત્ર પ્રદાનદિન (ફરેણી, તા. ૩૧-૧૨-૧૮૦૧)",,,
1/1/2024 0:00,Magshar,માગશર,Vad,વદ,Pancham,પંચમ,,,,,
1/2/2024 0:00,Magshar,માગશર,Vad,વદ,Chhath,છઠ,,,,,
1/3/2024 0:00,Magshar,માગશર,Vad,વદ,Satam,સાતમ,,,,,
1/4/2024 0:00,Magshar,માગશર,Vad,વદ,Atham,આઠમ,,,,,
1/5/2024 0:00,Magshar,માગશર,Vad,વદ,Nom,નોમ,,,,,
1/6/2024 0:00,Magshar,માગશર,Vad,વદ,Dasham,દશમ,,,,,
1/7/2024 0:00,Magshar,માગશર,Vad,વદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
1/8/2024 0:00,Magshar,માગશર,Vad,વદ,Baras,બારસ,,,,,
1/9/2024 0:00,Magshar,માગશર,Vad,વદ,Teras,તેરસ,,,,,
1/10/2024 0:00,Magshar,માગશર,Vad,વદ,Chaudas,ચૌદસ,,,,,
1/11/2024 0:00,Magshar,માગશર,Vad,વદ,Amas,અમાસ,,,,,
1/12/2024 0:00,Posh,પોષ,Sud,સુદ,Padvo,પડવો,,,,,
1/13/2024 0:00,Posh,પોષ,Sud,સુદ,Beej,બીજ,,,,,
1/14/2024 0:00,Posh,પોષ,Sud,સુદ,Treej,ત્રીજ,,,,,
1/15/2024 0:00,Posh,પોષ,Sud,સુદ,Pancham,પંચમ,,,,,
1/16/2024 0:00,Posh,પોષ,Sud,સુદ,Chhath,છઠ,,,,,
1/17/2024 0:00,Posh,પોષ,Sud,સુદ,Satam,સાતમ,,,,,
1/18/2024 0:00,Posh,પોષ,Sud,સુદ,Atham,આઠમ,,,,,
1/19/2024 0:00,Posh,પોષ,Sud,સુદ,Nom,નોમ,,,,,
1/20/2024 0:00,Posh,પોષ,Sud,સુદ,Dasham,દશમ,,,,,
1/21/2024 0:00,Posh,પોષ,Sud,સુદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
1/22/2024 0:00,Posh,પોષ,Sud,સુદ,Baras,બારસ,,,,,
1/23/2024 0:00,Posh,પોષ,Sud,સુદ,Teras,તેરસ,,,,,
1/24/2024 0:00,Posh,પોષ,Sud,સુદ,Chaudas,ચૌદસ,,,,,
1/25/2024 0:00,Posh,પોષ,Sud,સુદ,Punam,પૂનમ,,,,,
1/26/2024 0:00,Posh,પોષ,Vad,વદ,Padvo,પડવો,,,,,
1/27/2024 0:00,Posh,પોષ,Vad,વદ,Beej,બીજ,,,,,
1/28/2024 0:00,Posh,પોષ,Vad,વદ,Treej,ત્રીજ,,,,,
1/29/2024 0:00,Posh,પોષ,Vad,વદ,Choth,ચોથ,,,,,
1/30/2024 0:00,Posh,પોષ,Vad,વદ,Choth,ચોથ,,,,,
1/31/2024 0:00,Posh,પોષ,Vad,વદ,Pancham,પંચમ,,,,,
2/1/2024 0:00,Posh,પોષ,Vad,વદ,Chhath,છઠ,,,,,
2/2/2024 0:00,Posh,પોષ,Vad,વદ,Satam,સાતમ,,,,,
2/3/2024 0:00,Posh,પોષ,Vad,વદ,Atham,આઠમ,,,,,
2/4/2024 0:00,Posh,પોષ,Vad,વદ,Nom,નોમ,,,,,
2/5/2024 0:00,Posh,પોષ,Vad,વદ,Dasham,દશમ,,,,,
2/6/2024 0:00,Posh,પોષ,Vad,વદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
2/7/2024 0:00,Posh,પોષ,Vad,વદ,Baras,બારસ,,,,,
2/8/2024 0:00,Posh,પોષ,Vad,વદ,Teras,તેરસ,,,,,
2/9/2024 0:00,Posh,પોષ,Vad,વદ,Amas,અમાસ,,,,,
2/10/2024 0:00,Maha,મહા,Sud,સુદ,Padvo,પડવો,,,,,
2/11/2024 0:00,Maha,મહા,Sud,સુદ,Beej,બીજ,,,,,
2/12/2024 0:00,Maha,મહા,Sud,સુદ,Treej,ત્રીજ,,,,,
2/13/2024 0:00,Maha,મહા,Sud,સુદ,Choth,ચોથ,,,,,
2/14/2024 0:00,Maha,મહા,Sud,સુદ,Pancham,પંચમ,,,,,
2/15/2024 0:00,Maha,મહા,Sud,સુદ,Chhath,છઠ,,,,,
2/16/2024 0:00,Maha,મહા,Sud,સુદ,Satam,સાતમ,,,,,
2/17/2024 0:00,Maha,મહા,Sud,સુદ,Atham,આઠમ,,,,,
2/18/2024 0:00,Maha,મહા,Sud,સુદ,Nom,નોમ,,,,,
2/19/2024 0:00,Maha,મહા,Sud,સુદ,Dasham,દશમ,,,,,
2/20/2024 0:00,Maha,મહા,Sud,સુદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
2/21/2024 0:00,Maha,મહા,Sud,સુદ,Baras,બારસ,,,,,
2/22/2024 0:00,Maha,મહા,Sud,સુદ,Teras,તેરસ,,,,,
2/23/2024 0:00,Maha,મહા,Sud,સુદ,Chaudas,ચૌદસ,,,,,
2/24/2024 0:00,Maha,મહા,Sud,સુદ,Punam,પૂનમ,,,,,
2/25/2024 0:00,Maha,મહા,Vad,વદ,Padvo,પડવો,,,,,
2/26/2024 0:00,Maha,મહા,Vad,વદ,Beej,બીજ,,,,,
2/27/2024 0:00,Maha,મહા,Vad,વદ,Treej,ત્રીજ,,,,,
2/28/2024 0:00,Maha,મહા,Vad,વદ,Choth,ચોથ,,,,,
2/29/2024 0:00,Maha,મહા,Vad,વદ,Pancham,પંચમ,,,,,
3/1/2024 0:00,Maha,મહા,Vad,વદ,Chhath,છઠ,,,,,
3/2/2024 0:00,Maha,મહા,Vad,વદ,Chhath,છઠ,,,,,
3/3/2024 0:00,Maha,મહા,Vad,વદ,Satam,સાતમ,,,,,
3/4/2024 0:00,Maha,મહા,Vad,વદ,Atham,આઠમ,,,,,
3/5/2024 0:00,Maha,મહા,Vad,વદ,Dasham,દશમ,,,,,
3/6/2024 0:00,Maha,મહા,Vad,વદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
3/7/2024 0:00,Maha,મહા,Vad,વદ,Baras,બારસ,,,,,
3/8/2024 0:00,Maha,મહા,Vad,વદ,Teras,તેરસ,,,,,
3/9/2024 0:00,Maha,મહા,Vad,વદ,Chaudas,ચૌદસ,,,,,
3/10/2024 0:00,Maha,મહા,Vad,વદ,Amas,અમાસ,,,,,
3/11/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Padvo,પડવો,,,,,
3/12/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Treej,ત્રીજ,,,,,
3/13/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Choth,ચોથ,,,,,
3/14/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Pancham,પંચમ,,,,,
3/15/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Chhath,છઠ,,,,,
3/16/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Satam,સાતમ,,,,,
3/17/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Atham,આઠમ,,,,,
3/18/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Nom,નોમ,,,,,
3/19/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Dasham,દશમ,,,,,
3/20/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Ekadashi,એકાદશી,Amalki Ekadashi,"આમલકી એકાદશી, ઉપવાસ","According to the legend narrated for the occasion, King Chitrasena and his subjects observed the vrata of Amalaka Ekadashi. During one of his hunting trips, Chitrasena lost his way in the forest and was captured by the rakshasas (demons) who attacked him with weapons. Though he remained physically unharmed, the king fell unconscious as more rakshasas surrounded him. A divine power in the form of a light emerged from his body and destroyed his attackers and then vanished. On regaining consciousness, Chitrasena was stunned to see all the attackers killed. A divine voice (Akasavani) announced that this was due to the observance of the Ekadashi vrata. Following this incident, the vrata became popular in the kingdom, which led to peace and harmony.",,https://app.haridham.us/appassets/ekadashi.jpg
3/21/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Baras,બારસ,,,,,
3/22/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Teras,તેરસ,,,,,
3/23/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Teras,તેરસ,,,,,
3/24/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Hutasani Poonam,"પૂનમ, હુતાશની",The famous Holika Dahan associated with Holi festival is observed on the Hutasani Purnima day.,,
3/24/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Holika Dahan,હોલિકાદહન,,,
3/24/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Bhramswaroop Shri Bhagatji Maharaj no Pragatya Din,"બ્રહ્મસ્વરૂપ શ્રી ભગતજીમહારાજનો પ્રાગટ્યદિન (સં. ૧૮૮૫) (પ્રાગટ્ય : મહુવા, જિ. ભાવનગર)",,,
3/25/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Hutasani Poonam,"પૂનમ, હુતાશની",The famous Holika Dahan associated with Holi festival is observed on the Hutasani Purnima day.,,
3/25/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Holika Dahan,હોલિકાદહન,,,
3/25/2024 0:00,Phagun,ફાગણ,Sud,સુદ,Punam,પૂનમ,Bhramswaroop Shri Bhagatji Maharaj no Pragatya Din,"બ્રહ્મસ્વરૂપ શ્રી ભગતજીમહારાજનો પ્રાગટ્યદિન (સં. ૧૮૮૫) (પ્રાગટ્ય : મહુવા, જિ. ભાવનગર)",,,
3/26/2024 0:00,Phagun,ફાગણ,Vad,વદ,Padvo,પડવો,"Dhuleti, Holastak Kamuratam Samapt","ધૂળેટી, હોળાષ્ટક-કમૂરતાં સમાપ્ત",,,
3/26/2024 0:00,Phagun,ફાગણ,Vad,વદ,Padvo,પડવો,Rangotsav,"રંગોત્સવ, ફુલદોલોત્સવ",,,
3/26/2024 0:00,Phagun,ફાગણ,Vad,વદ,Padvo,પડવો,Sant Bhagvant P.P. Jashbhai Saheebji no Pragatya Din,સંતભગવંત પ.પૂ. જશભાઈ સાહેબજીનો પ્રાગટ્યદિન (વિ. સં ૧૯૯૬),,,
3/27/2024 0:00,Phagun,ફાગણ,Vad,વદ,Beej,બીજ,,,,,
3/27/2024 0:00,,,,,,,"Bharuch Hari Mandira no Patotsav (date: March 27, 2016)",ભરૂચ હરિમંદિરનો પાટોત્સવ (તા : ૨૭-૩-૨૦૧૬),,,
3/28/2024 0:00,Phagun,ફાગણ,Vad,વદ,Treej,ત્રીજ,,,,,
3/29/2024 0:00,Phagun,ફાગણ,Vad,વદ,Choth,ચોથ,,,,,
3/30/2024 0:00,Phagun,ફાગણ,Vad,વદ,Pancham,પંચમ,,,,,
3/31/2024 0:00,Phagun,ફાગણ,Vad,વદ,Chhath,છઠ,,,,,
4/1/2024 0:00,Phagun,ફાગણ,Vad,વદ,Satam,સાતમ,,,,,
4/2/2024 0:00,Phagun,ફાગણ,Vad,વદ,Atham,આઠમ,,,,,
4/3/2024 0:00,Phagun,ફાગણ,Vad,વદ,Nom,નોમ,,,,,
4/4/2024 0:00,Phagun,ફાગણ,Vad,વદ,Dasham,દશમ,,,,,
4/5/2024 0:00,Phagun,ફાગણ,Vad,વદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
4/6/2024 0:00,Phagun,ફાગણ,Vad,વદ,Baras,બારસ,,,,,
4/7/2024 0:00,Phagun,ફાગણ,Vad,વદ,Chaudas,ચૌદસ,,,,,
4/8/2024 0:00,Phagun,ફાગણ,Vad,વદ,Amas,અમાસ,,,,,
4/9/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Padvo,પડવો,Chaitra Samvatsara Prarambh,ચૈત્રી સંવત્સર પ્રારંભ,"A cycle of sixty years, starts",,
4/9/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Padvo,પડવો,Shri Swaminarayan Samvat 243 Prarambh,શ્રી સ્વામિનારાયણ સંવત-૨૪૩ પ્રારંભ,,,
4/9/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Padvo,પડવો,Gudi Padvo (Maharashtrian Nutanvarsh),ગુડી પડવો (મહારાષ્ટ્રીયન નૂતનવર્ષ),,,
4/9/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Padvo,પડવો,Cheti Chand (Sindhi Nutanvarsh),ચેટીચાંદ (સિંધી નૂતનવર્ષ),,,
4/9/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Padvo,પડવો,Chaitra Navratri Prarambh (Aajthi nav divas sudhi kadva limbda no raas pivo),ચૈત્રી નવરાત્રિ પ્રારંભ (આજથી નવ દિવસ સુધી કડવા લીમડાનો રસ પીવો.),,,
4/10/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Beej,બીજ,,,,,
4/11/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Treej,ત્રીજ,,,,,
4/12/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Choth,ચોથ,,,,,
4/13/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Pancham,પંચમ,,,,,
4/13/2024 0:00,,,,,,,"Khodatalava (Vyara) Hari Mandir no Patotsav (date: April 13, 2014)",ખોડતલાવ (જિ. વ્યારા) હરિમંદિરનો પાટોત્સવ (તા : ૧૩-૪-૨૦૧૪),,,
4/14/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Chhath,છઠ,,,,,
4/15/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Satam,સાતમ,,,,,
4/16/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Atham,આઠમ,,,,,
4/17/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Nom,નોમ,"Purna Purushottam Bhagwan Shri Swaminarayan no Pradurbhav Din, Ratre 10:10 (Samvat 1837; Chappaiya)","પૂર્ણ પુરુષોત્તમ ભગવાન શ્રી સ્વામિનારાયણનો પ્રાદુર્ભાવદિન, રાત્રે ૧૦.૧૦ (સં. ૧૮૩૭, છપૈયા, યુ.પી.)",,,
4/17/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Nom,નોમ,"Maryada Purushottam Bhagwan Shri Ramchandraji no Pragatyadin (Ayodha, U.P.)","મયાર્દા પુરુષોત્તમ ભગવાન શ્રી રામચંદ્રજીનો પ્રાગટ્યદિન (અયોધ્યા, યુ.પી.)",,,
4/17/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Nom,નોમ,"Haridham Sokhada Mandirna Shri Thakorji no Patotsav (April 12, 1981)",હરિધામ-સોખડા મંદિરના શ્રી ઠાકોરજીનો પાટોત્સવ (તા : ૧૨-૪-૧૯૮૧),,,
4/17/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Nom,નોમ,Nirjal Upvas,નિર્જલ ઉપવાસ,,,
4/18/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Dasham,દશમ,,,,,
4/19/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Ekadashi,એકાદશી,Kamada Ekadashi,કામદા એકાદશી,Kamada Ekadashi is believed to fulfil all worldly desires of devotees (kamada meaning ‘fulfillment of desire).,,https://app.haridham.us/appassets/ekadashi.jpg
4/20/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Baras,બારસ,,,,,
4/21/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Teras,તેરસ,Bhramswaroop Yogiji Maharaj ni Diksha Tithi (Vadtal; Samvat 1967),"બ્રહ્મસ્વરૂપ યોગીજીમહારાજની દીક્ષાતિથિ (વડતાલ, વિ. સં ૧૯૬૭)",,,
4/21/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Teras,તેરસ,Shri Mahavir Jayanti,શ્રી મહાવીર જયંતી,,,
4/22/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Chaudas,ચૌદસ,,,,,
4/23/2024 0:00,Chaitra,ચૈતર,Sud,સુદ,Punam,પૂનમ,Shri Hanuman Jayanti,શ્રી હનુમાન જયંતી,,,
4/24/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Padvo,પડવો,,,,,
4/25/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Padvo,પડવો,,,,,
4/26/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Beej,બીજ,,,,,
4/27/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Treej,ત્રીજ,,,,,
4/28/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Choth,ચોથ,,,,,
4/29/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Pancham,પંચમ,,,,,
4/30/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Satam,સાતમ,,,,,
5/1/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Atham,આઠમ,,,,,
5/1/2024 0:00,,,,,,,Gujarat Sthapana Din,ગુજરાત સ્થાપનાદિન,,,
5/1/2024 0:00,,,,,,,Maharashtra Sthapana Din,મહારાષ્ટ્રનો સ્થાપનાદિન,,,
5/2/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Nom,નોમ,,,,,
5/3/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Dasham,દશમ,,,,,
5/4/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Ekadashi,એકાદશી,,વરૂથિની એકાદશી,,,https://app.haridham.us/appassets/ekadashi.jpg
5/4/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Ekadashi,એકાદશી,,શ્રી વલ્લભાચાર્ય જયંતી,,,https://app.haridham.us/appassets/ekadashi.jpg
5/4/2024 0:00,,,,,,,"Harisumiran Yogifarm, Vasana Kotariya (Vadodara) Hari Mandir no Patotsav (date: May 4, 2017)","હરિસુમિરન’ યોગીફાર્મ, વાસણા કોતરિયા (જિ. વડોદરા) હરિમંદિરનો પાટોત્સવ (તા : ૪-૫-૨૦૧૭)",,,
5/5/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Baras,બારસ,,,,,
5/6/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Teras,તેરસ,,,,,
5/7/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Amas,અમાસ,,,,,
5/8/2024 0:00,Chaitra,ચૈતર,Vad,વદ,Amas,અમાસ,,,,,
5/9/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Beej,બીજ,,અખાત્રીજ - અક્ષયતૃતીયા,,,
5/9/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Beej,બીજ,,શ્રી ઠાકોરજની મૂર્તિઓને ચંદનનાં વાઘાં ધરાવવાનો પ્રારંભ,,,
5/9/2024 0:00,Vaishakh,વૈશાખ,Sud,સુદ,Beej,બીજ,,શ્રી પરશુરામ જયંતી,,,
